Date,HospitalID,BloodGroup,UnitsAvailable,UnitsCollected,UnitsUsed,UnitsExpired,EmergencyCases,TrafficIndex,AvgTemperature,HolidayFlag,WeekendFlag
2023-08-07,HOSP_A,O-,4,60,57,0,2,0.38,17.37,0,0
2023-08-07,HOSP_A,O-,7,50,54,0,5,0.84,20.1,0,0
2023-08-08,HOSP_A,O-,3,40,42,0,1,0.4,19.35,0,0
2023-08-08,HOSP_A,O-,1,46,46,0,1,0.69,20.47,0,0
2023-08-09,HOSP_A,O-,1,60,59,0,3,0.58,17.2,0,0
2023-08-09,HOSP_A,O-,2,48,46,0,1,0.34,22.31,0,0
2023-08-10,HOSP_A,O-,4,42,43,0,4,0.78,21.21,0,0
2023-08-10,HOSP_A,O-,3,51,51,0,1,0.73,19.66,0,0
2023-08-11,HOSP_A,O-,3,23,26,0,1,0.86,18.17,0,0
2023-08-11,HOSP_A,O-,0,68,68,0,4,0.83,21.92,0,0
2023-08-11,HOSP_A,O-,0,59,59,0,3,0.53,17.89,0,0
2023-08-11,HOSP_A,O-,0,38,38,0,2,0.31,19.32,0,0
2023-08-11,HOSP_A,O-,0,40,39,0,2,0.71,19.9,0,0
2023-08-11,HOSP_A,O-,1,45,44,0,2,0.38,22.09,0,0
2023-08-12,HOSP_A,O-,2,37,36,0,1,0.63,15.72,0,1
2023-08-14,HOSP_A,O-,3,53,55,0,1,0.38,17.9,0,0
2023-08-14,HOSP_A,O-,1,36,37,0,2,0.77,16.82,0,0
2023-08-14,HOSP_A,O-,0,42,42,0,1,0.51,19.58,0,0
2023-08-14,HOSP_A,O-,0,62,62,0,2,0.35,16.16,0,0
2023-08-14,HOSP_A,O-,0,68,66,0,2,0.47,17.77,0,0
2023-08-14,HOSP_A,O-,2,58,55,0,1,0.34,18.76,0,0
2023-08-14,HOSP_A,O-,5,67,66,0,2,0.76,21.06,0,0
2023-08-15,HOSP_A,O-,6,29,31,0,0,0.46,20.72,0,0
2023-08-15,HOSP_A,O-,4,29,30,0,2,0.36,16.84,0,0
2023-08-15,HOSP_A,O-,3,59,62,0,2,0.43,15.9,0,0
2023-08-15,HOSP_A,O-,0,35,32,0,3,0.9,16.38,0,0
2023-08-16,HOSP_A,O-,3,64,64,0,6,0.88,19.57,0,0
2023-08-16,HOSP_A,O-,3,45,42,0,6,0.86,15.95,0,0
2023-08-16,HOSP_A,O-,6,31,35,0,2,0.63,15.01,0,0
2023-08-17,HOSP_A,O-,2,41,43,0,4,0.56,19.05,0,0
2023-08-17,HOSP_A,O-,0,48,48,0,5,0.63,17.53,0,0
2023-08-17,HOSP_A,O-,0,22,22,0,3,0.43,17.84,0,0
2023-08-18,HOSP_A,O-,0,51,51,0,1,0.38,16.12,0,0
2023-08-19,HOSP_A,O-,0,68,68,0,1,0.33,15.95,0,1
2023-08-19,HOSP_A,O-,0,64,64,0,2,0.78,19.98,0,1
2023-08-19,HOSP_A,O-,0,27,27,0,1,0.35,17.74,0,1
2023-08-20,HOSP_A,O-,0,52,51,0,4,0.66,17.07,0,1
2023-08-20,HOSP_A,O-,1,35,36,0,3,0.42,16.68,0,1
2023-08-20,HOSP_A,O-,0,48,48,0,0,0.36,13.18,0,1
2023-08-21,HOSP_A,O-,0,49,45,0,3,0.53,14.78,0,0
2023-08-21,HOSP_A,O-,4,69,65,0,4,0.87,14.26,0,0
2023-08-21,HOSP_A,O-,8,49,54,0,3,0.8,15.1,0,0
2023-08-22,HOSP_A,O-,3,62,58,0,0,0.46,17.04,0,0
2023-08-22,HOSP_A,O-,7,32,28,0,1,0.41,14.9,0,0
2023-08-22,HOSP_A,O-,11,34,39,0,2,0.55,18.04,0,0
2023-08-23,HOSP_A,O-,6,58,54,0,5,0.61,18.67,0,0
2023-08-24,HOSP_A,O-,10,57,55,0,1,0.79,20.43,0,0
2023-08-24,HOSP_A,O-,12,57,60,0,1,0.4,12.24,0,0
2023-08-26,HOSP_A,O-,9,49,48,0,5,0.73,15.35,0,1
2023-08-27,HOSP_A,O-,10,39,40,0,3,0.5,17.07,0,1
2023-08-27,HOSP_A,O-,9,44,44,0,5,0.61,17.8,0,1
2023-08-27,HOSP_A,O-,9,60,63,0,1,0.36,18.9,0,1
2023-08-28,HOSP_A,O-,6,30,33,0,6,0.87,15.38,0,0
2023-08-28,HOSP_A,O-,3,56,59,0,4,0.89,17.65,0,0
2023-08-28,HOSP_A,O-,0,59,59,0,4,0.56,17.28,0,0
2023-08-29,HOSP_A,O-,0,35,35,0,0,0.41,19.34,0,0
2023-08-29,HOSP_A,O-,0,70,70,0,5,0.64,16.92,0,0
2023-08-29,HOSP_A,O-,0,57,54,0,5,0.75,17.73,0,0
2023-08-29,HOSP_A,O-,3,53,53,0,2,0.49,18.96,0,0
2023-08-30,HOSP_A,O-,3,67,66,0,2,0.48,21.09,0,0
2023-09-01,HOSP_A,O-,4,23,25,0,5,0.73,16.01,0,0
2023-09-01,HOSP_A,O-,2,29,31,0,2,0.88,15.45,0,0
2023-09-01,HOSP_A,O-,0,14,14,0,2,0.34,15.03,0,0
2023-09-02,HOSP_A,O-,0,39,36,0,2,0.41,12.93,0,1
2023-09-03,HOSP_A,O-,3,19,19,0,2,0.49,16.39,0,1
2023-09-04,HOSP_A,O-,3,34,31,0,4,0.82,13.86,0,0
2023-09-04,HOSP_A,O-,6,31,31,0,4,0.54,12.09,0,0
2023-09-04,HOSP_A,O-,6,21,21,0,1,0.34,15.1,0,0
2023-09-04,HOSP_A,O-,6,23,26,0,6,0.69,14.57,0,0
2023-09-05,HOSP_A,O-,3,16,18,0,6,0.77,19.74,0,0
2023-09-05,HOSP_A,O-,1,26,27,0,1,0.45,18.51,0,0
2023-09-06,HOSP_A,O-,0,29,29,0,4,0.76,13.74,0,0
2023-09-06,HOSP_A,O-,0,36,36,0,1,0.45,16.86,0,0
2023-09-06,HOSP_A,O-,0,18,18,0,5,0.66,17.37,0,0
2023-09-06,HOSP_A,O-,0,36,36,0,5,0.87,12.4,0,0
2023-09-07,HOSP_A,O-,0,26,26,0,4,0.6,13.77,0,0
2023-09-07,HOSP_A,O-,0,43,42,0,7,0.89,18.1,0,0
2023-09-08,HOSP_A,O-,1,25,22,0,2,0.36,15.89,0,0
2023-09-08,HOSP_A,O-,4,25,26,0,4,0.46,18.48,0,0
2023-09-08,HOSP_A,O-,3,26,28,0,1,0.53,15.7,0,0
2023-09-08,HOSP_A,O-,1,28,28,0,1,0.58,15.51,0,0
2023-09-08,HOSP_A,O-,1,36,37,0,7,0.88,16.81,0,0
2023-09-08,HOSP_A,O-,0,36,36,0,6,0.79,18.39,0,0
2023-09-08,HOSP_A,O-,0,21,20,0,5,0.56,14.58,0,0
2023-09-10,HOSP_A,O-,1,26,23,0,1,0.63,14.8,0,1
2023-09-10,HOSP_A,O-,4,31,28,0,1,0.5,12.71,0,1
2023-09-10,HOSP_A,O-,7,26,33,0,4,0.8,8.86,0,1
2023-09-11,HOSP_A,O-,0,30,29,0,2,0.74,17.26,0,0
2023-09-11,HOSP_A,O-,1,37,35,0,3,0.72,15.39,0,0
2023-09-11,HOSP_A,O-,3,30,29,0,4,0.6,17.99,0,0
2023-09-11,HOSP_A,O-,4,14,14,0,2,0.46,15.57,0,0
2023-09-14,HOSP_A,O-,4,26,26,0,4,0.78,15.45,0,0
2023-09-14,HOSP_A,O-,4,13,17,0,1,0.47,14.06,0,0
2023-09-15,HOSP_A,O-,0,13,13,0,2,0.48,15.43,0,0
2023-09-15,HOSP_A,O-,0,32,32,0,2,0.54,13.46,0,0
2023-09-15,HOSP_A,O-,0,13,13,0,1,0.39,17.1,0,0
2023-09-15,HOSP_A,O-,0,31,31,0,1,0.43,17.96,0,0
2023-09-15,HOSP_A,O-,0,18,16,0,4,0.5,13.9,0,0
2023-09-17,HOSP_A,O-,2,38,40,0,3,0.4,16.19,0,1
2023-09-17,HOSP_A,O-,0,15,15,0,4,0.49,15.42,0,1
2023-09-17,HOSP_A,O-,0,33,33,0,4,0.88,12.73,0,1
2023-09-18,HOSP_A,O-,0,35,29,0,2,0.58,15.73,0,0
2023-09-18,HOSP_A,O-,6,35,33,0,1,0.42,17.62,0,0
2023-09-18,HOSP_A,O-,8,27,27,0,5,0.57,15.19,0,0
2023-09-19,HOSP_A,O-,8,31,32,0,2,0.43,17.92,0,0
2023-09-19,HOSP_A,O-,7,17,18,0,1,0.49,15.48,0,0
2023-09-20,HOSP_A,O-,6,27,27,0,5,0.85,13.21,0,0
2023-09-20,HOSP_A,O-,6,31,26,0,6,0.89,14.61,0,0
2023-09-21,HOSP_A,O-,11,30,33,0,1,0.37,17.14,0,0
2023-09-21,HOSP_A,O-,8,20,19,0,7,0.86,18.2,0,0
2023-09-21,HOSP_A,O-,9,40,40,0,5,0.63,14.81,0,0
2023-09-21,HOSP_A,O-,9,37,34,0,2,0.31,16.53,0,0
2023-09-22,HOSP_A,O-,12,13,19,0,4,0.54,18.71,0,0
2023-09-22,HOSP_A,O-,6,43,33,0,1,0.51,11.65,0,0
2023-09-23,HOSP_A,O-,16,17,20,0,3,0.55,15.34,0,1
2023-09-24,HOSP_A,O-,13,21,19,0,0,0.41,11.48,0,1
2023-09-24,HOSP_A,O-,15,24,23,0,4,0.51,18.76,0,1
2023-09-25,HOSP_A,O-,16,27,26,0,1,0.6,17.26,0,0
2023-09-26,HOSP_A,O-,17,20,18,0,1,0.6,14.5,0,0
2023-09-26,HOSP_A,O-,19,42,40,0,5,0.65,11.38,0,0
2023-09-26,HOSP_A,O-,21,24,22,0,0,0.38,17.53,0,0
2023-09-27,HOSP_A,O-,23,27,27,0,2,0.35,12.72,0,0
2023-09-28,HOSP_A,O-,23,31,35,0,3,0.66,14.42,0,0
2023-09-28,HOSP_A,O-,19,19,19,0,4,0.58,12.46,0,0
2023-09-28,HOSP_A,O-,19,11,16,0,1,0.36,18.01,0,0
2023-09-29,HOSP_A,O-,14,23,28,0,3,0.78,15.85,0,0
2023-09-29,HOSP_A,O-,9,29,26,0,6,0.83,15.0,0,0
2023-09-30,HOSP_A,O-,12,28,23,0,1,0.84,13.96,0,1
2023-10-01,HOSP_A,O-,17,26,31,0,1,0.35,18.23,1,1
2023-10-01,HOSP_A,O-,12,40,43,0,3,0.63,17.64,1,1
2023-10-02,HOSP_A,O-,9,23,27,0,2,0.46,13.46,1,0
2023-10-02,HOSP_A,O-,5,24,29,0,5,0.71,15.81,1,0
2023-10-02,HOSP_A,O-,0,18,18,0,4,0.51,15.75,1,0
2023-10-03,HOSP_A,O-,0,36,36,0,2,0.67,15.35,1,0
2023-10-03,HOSP_A,O-,0,31,31,0,6,0.71,12.37,1,0
2023-10-04,HOSP_A,O-,0,33,33,0,3,0.39,15.5,1,0
2023-10-04,HOSP_A,O-,0,25,22,0,4,0.51,12.66,1,0
2023-10-04,HOSP_A,O-,3,41,38,0,3,0.49,11.94,1,0
2023-10-05,HOSP_A,O-,6,20,17,0,5,0.58,12.56,0,0
2023-10-05,HOSP_A,O-,9,28,32,0,2,0.38,13.55,0,0
2023-10-05,HOSP_A,O-,5,26,30,0,3,0.76,17.37,0,0
2023-10-06,HOSP_A,O-,1,10,11,0,2,0.48,16.53,0,0
2023-10-06,HOSP_A,O-,0,24,24,0,3,0.68,18.26,0,0
2023-10-06,HOSP_A,O-,0,32,31,0,1,0.46,13.4,0,0
2023-10-06,HOSP_A,O-,1,27,28,0,5,0.56,16.49,0,0
2023-10-06,HOSP_A,O-,0,28,28,0,3,0.62,15.73,0,0
2023-10-06,HOSP_A,O-,0,29,26,0,4,0.55,11.14,0,0
2023-10-07,HOSP_A,O-,3,32,31,0,4,0.58,13.09,0,1
2023-10-07,HOSP_A,O-,4,18,20,0,3,0.45,10.54,0,1
2023-10-07,HOSP_A,O-,2,19,18,0,1,0.73,16.1,0,1
2023-10-08,HOSP_A,O-,3,16,19,0,6,0.73,13.17,0,1
2023-10-08,HOSP_A,O-,0,36,36,0,4,0.71,15.13,0,1
2023-10-09,HOSP_A,O-,0,20,20,0,6,0.81,19.03,0,0
2023-10-09,HOSP_A,O-,0,40,38,0,6,0.82,19.19,0,0
2023-10-10,HOSP_A,O-,2,40,33,0,6,0.76,15.26,0,0
2023-10-10,HOSP_A,O-,9,20,23,0,3,0.87,17.59,0,0
2023-10-11,HOSP_A,O-,6,22,27,0,2,0.34,13.65,0,0
2023-10-12,HOSP_A,O-,1,25,23,0,1,0.87,13.25,0,0
2023-10-12,HOSP_A,O-,3,26,27,0,2,0.73,16.85,0,0
2023-10-12,HOSP_A,O-,2,21,23,0,3,0.41,14.24,0,0
2023-10-12,HOSP_A,O-,0,32,29,0,2,0.44,16.89,0,0
2023-10-12,HOSP_A,O-,3,32,35,0,3,0.53,14.81,0,0
2023-10-13,HOSP_A,O-,0,30,27,0,2,0.86,13.34,0,0
2023-10-13,HOSP_A,O-,3,23,26,0,4,0.71,17.42,0,0
2023-10-13,HOSP_A,O-,0,17,17,0,0,0.42,15.25,0,0
2023-10-15,HOSP_A,O-,0,14,14,0,0,0.33,14.11,0,1
2023-10-15,HOSP_A,O-,0,32,32,0,1,0.34,17.17,0,1
2023-10-15,HOSP_A,O-,0,31,24,0,2,0.55,15.35,0,1
2023-10-15,HOSP_A,O-,7,18,20,0,1,0.73,17.74,0,1
2023-10-16,HOSP_A,O-,5,26,24,0,2,0.33,14.72,0,0
2023-10-16,HOSP_A,O-,7,30,29,0,4,0.56,16.66,0,0
2023-10-16,HOSP_A,O-,8,30,31,0,1,0.47,16.68,0,0
2023-10-17,HOSP_A,O-,7,16,18,0,3,0.37,14.22,0,0
2023-10-17,HOSP_A,O-,5,16,16,0,1,0.59,16.12,0,0
2023-10-17,HOSP_A,O-,5,17,16,0,1,0.35,19.62,0,0
2023-10-18,HOSP_A,O-,6,37,40,0,8,0.9,14.5,0,0
2023-10-18,HOSP_A,O-,3,31,32,0,2,0.32,13.29,0,0
2023-10-19,HOSP_A,O-,2,18,17,0,2,0.49,15.16,0,0
2023-10-19,HOSP_A,O-,3,37,37,0,2,0.69,16.48,0,0
2023-10-21,HOSP_A,O-,3,24,26,0,2,0.85,15.11,0,1
2023-10-22,HOSP_A,O-,1,20,19,0,5,0.72,18.24,0,1
2023-10-22,HOSP_A,O-,2,12,14,0,1,0.75,15.97,0,1
2023-10-22,HOSP_A,O-,0,39,37,0,5,0.61,16.21,0,1
2023-10-22,HOSP_A,O-,2,40,41,0,4,0.57,15.65,0,1
2023-10-22,HOSP_A,O-,1,40,41,0,4,0.54,14.91,0,1
2023-10-23,HOSP_A,O-,0,31,31,0,1,0.89,17.33,0,0
2023-10-23,HOSP_A,O-,0,25,25,0,1,0.64,15.42,0,0
2023-10-25,HOSP_A,O-,0,33,31,0,4,0.58,17.09,0,0
2023-10-25,HOSP_A,O-,2,32,30,0,0,0.38,12.88,0,0
2023-10-25,HOSP_A,O-,4,18,20,0,3,0.63,15.29,0,0
2023-10-25,HOSP_A,O-,2,16,18,0,1,0.44,12.59,0,0
2023-10-25,HOSP_A,O-,0,37,37,0,3,0.43,14.31,0,0
2023-10-26,HOSP_A,O-,0,35,31,0,1,0.39,13.88,0,0
2023-10-26,HOSP_A,O-,4,35,39,0,4,0.45,15.4,0,0
2023-10-27,HOSP_A,O-,0,33,31,0,1,0.66,15.53,0,0
2023-10-28,HOSP_A,O-,2,26,23,0,4,0.76,13.64,0,1
2023-10-28,HOSP_A,O-,5,16,17,0,0,0.46,17.73,0,1
2023-10-28,HOSP_A,O-,4,39,39,0,2,0.35,14.76,0,1
2023-10-30,HOSP_A,O-,4,22,18,0,3,0.46,15.87,0,0
2023-11-01,HOSP_A,O-,8,33,34,0,4,0.64,17.99,0,0
2023-11-02,HOSP_A,O-,7,34,33,0,1,0.39,15.04,0,0
2023-11-02,HOSP_A,O-,8,25,21,0,1,0.63,14.58,0,0
2023-11-04,HOSP_A,O-,12,25,30,0,1,0.6,16.86,0,1
2023-11-04,HOSP_A,O-,7,27,23,0,1,0.43,14.59,0,1
2023-11-04,HOSP_A,O-,11,20,24,0,0,0.32,13.09,0,1
2023-11-04,HOSP_A,O-,7,26,24,0,2,0.4,16.55,0,1
2023-11-07,HOSP_A,O-,9,39,37,0,2,0.51,18.05,0,0
2023-11-09,HOSP_A,O-,11,22,23,0,1,0.46,18.8,0,0
2023-11-09,HOSP_A,O-,10,19,17,0,5,0.56,18.9,0,0
2023-11-10,HOSP_A,O-,12,35,39,0,4,0.54,16.42,0,0
2023-11-10,HOSP_A,O-,8,21,25,0,0,0.31,16.0,0,0
2023-11-11,HOSP_A,O-,4,14,14,0,0,0.3,15.27,0,1
2023-11-12,HOSP_A,O-,4,34,32,0,0,0.44,20.54,0,1
2023-11-12,HOSP_A,O-,6,18,21,0,4,0.73,17.42,0,1
2023-11-12,HOSP_A,O-,3,34,34,0,2,0.33,18.44,0,1
2023-11-12,HOSP_A,O-,3,32,35,0,1,0.61,18.59,0,1
2023-11-13,HOSP_A,O-,0,27,27,0,2,0.44,17.18,0,0
2023-11-13,HOSP_A,O-,0,21,18,0,3,0.52,18.24,0,0
2023-11-13,HOSP_A,O-,3,38,36,0,4,0.53,16.84,0,0
2023-11-13,HOSP_A,O-,5,22,27,0,1,0.77,17.66,0,0
2023-11-13,HOSP_A,O-,0,8,8,0,1,0.61,16.44,0,0
2023-11-14,HOSP_A,O-,0,9,9,0,4,0.87,19.51,0,0
2023-11-14,HOSP_A,O-,0,15,15,0,3,0.7,16.29,0,0
2023-11-15,HOSP_A,O-,0,11,11,0,3,0.76,17.08,0,0
2023-11-15,HOSP_A,O-,0,16,16,0,1,0.61,14.68,0,0
2023-11-16,HOSP_A,O-,0,35,35,0,3,0.53,20.74,0,0
2023-11-17,HOSP_A,O-,0,17,17,0,5,0.69,19.32,0,0
2023-11-17,HOSP_A,O-,0,36,34,0,2,0.31,21.72,0,0
2023-11-18,HOSP_A,O-,2,17,19,0,5,0.75,19.1,0,1
2023-11-18,HOSP_A,O-,0,28,28,0,5,0.8,17.37,0,1
2023-11-18,HOSP_A,O-,0,32,32,0,1,0.59,22.66,0,1
2023-11-19,HOSP_A,O-,0,28,27,0,3,0.39,22.2,0,1
2023-11-19,HOSP_A,O-,1,39,35,0,1,0.39,18.11,0,1
2023-11-21,HOSP_A,O-,5,32,29,0,4,0.45,21.52,0,0
2023-11-22,HOSP_A,O-,8,20,22,0,5,0.65,20.67,0,0
2023-11-22,HOSP_A,O-,6,31,30,0,5,0.9,15.79,0,0
2023-11-22,HOSP_A,O-,7,29,27,0,5,0.68,14.43,0,0
2023-11-22,HOSP_A,O-,9,23,24,0,2,0.42,21.54,0,0
2023-11-23,HOSP_A,O-,8,39,38,0,3,0.76,19.04,0,0
2023-11-24,HOSP_A,O-,9,20,18,0,1,0.72,15.14,0,0
2023-11-24,HOSP_A,O-,11,37,37,0,7,0.79,19.33,0,0
2023-11-24,HOSP_A,O-,11,34,33,0,3,0.82,18.48,0,0
2023-11-24,HOSP_A,O-,12,26,22,0,2,0.44,20.49,0,0
2023-11-25,HOSP_A,O-,16,22,19,0,2,0.66,22.95,0,1
2023-11-25,HOSP_A,O-,19,36,41,0,4,0.58,19.1,0,1
2023-11-25,HOSP_A,O-,14,24,25,0,3,0.48,19.62,0,1
2023-11-26,HOSP_A,O-,13,30,33,0,1,0.61,21.57,0,1
2023-11-27,HOSP_A,O-,10,33,35,0,5,0.64,20.36,0,0
2023-11-27,HOSP_A,O-,8,27,31,0,1,0.78,18.52,0,0
2023-11-27,HOSP_A,O-,4,33,33,0,3,0.56,19.0,0,0
2023-11-27,HOSP_A,O-,4,28,28,0,3,0.38,18.8,0,0
2023-11-27,HOSP_A,O-,4,34,32,0,0,0.36,19.21,0,0
2023-11-27,HOSP_A,O-,6,28,29,0,2,0.33,17.01,0,0
2023-11-28,HOSP_A,O-,5,16,16,0,4,0.88,16.31,0,0
2023-11-28,HOSP_A,O-,5,12,13,0,1,0.6,20.67,0,0
2023-11-29,HOSP_A,O-,4,36,36,0,4,0.53,23.93,0,0
2023-11-29,HOSP_A,O-,4,15,18,0,6,0.76,20.45,0,0
2023-11-30,HOSP_A,O-,1,21,18,0,3,0.62,17.98,0,0
2023-12-01,HOSP_A,O-,4,33,34,0,4,0.57,21.54,0,0
2023-12-02,HOSP_A,O-,3,20,23,0,4,0.47,22.94,0,1
2023-12-03,HOSP_A,O-,0,19,19,0,2,0.66,20.8,0,1
2023-12-03,HOSP_A,O-,0,27,26,0,4,0.5,22.61,0,1
2023-12-04,HOSP_A,O-,1,24,24,0,4,0.73,20.84,0,0
2023-12-04,HOSP_A,O-,1,25,26,0,6,0.72,22.57,0,0
2023-12-05,HOSP_A,O-,0,9,9,0,2,0.5,20.99,0,0
2023-12-06,HOSP_A,O-,0,34,32,0,2,0.3,22.79,0,0
2023-12-06,HOSP_A,O-,2,28,30,0,1,0.62,15.7,0,0
2023-12-06,HOSP_A,O-,0,41,40,0,5,0.63,21.8,0,0
2023-12-06,HOSP_A,O-,1,20,21,0,4,0.83,21.44,0,0
2023-12-06,HOSP_A,O-,0,35,34,0,2,0.76,20.2,0,0
2023-12-07,HOSP_A,O-,1,26,27,0,5,0.65,20.67,0,0
2023-12-07,HOSP_A,O-,0,14,14,0,2,0.75,21.52,0,0
2023-12-07,HOSP_A,O-,0,22,22,0,2,0.59,22.89,0,0
2023-12-08,HOSP_A,O-,0,31,26,0,1,0.77,18.95,0,0
2023-12-08,HOSP_A,O-,5,21,21,0,1,0.39,20.02,0,0
2023-12-08,HOSP_A,O-,5,14,13,0,1,0.65,21.52,0,0
2023-12-08,HOSP_A,O-,6,35,33,0,3,0.79,21.97,0,0
2023-12-09,HOSP_A,O-,8,15,17,0,3,0.42,20.29,0,1
2023-12-10,HOSP_A,O-,6,41,40,0,3,0.85,22.83,0,1
2023-12-10,HOSP_A,O-,7,32,38,0,1,0.8,15.63,0,1
2023-12-10,HOSP_A,O-,1,37,36,0,4,0.77,20.16,0,1
2023-12-11,HOSP_A,O-,2,17,18,0,3,0.66,25.09,0,0
2023-12-11,HOSP_A,O-,1,36,37,0,3,0.87,22.69,0,0
2023-12-13,HOSP_A,O-,0,20,18,0,6,0.72,21.47,0,0
2023-12-13,HOSP_A,O-,2,25,26,0,6,0.87,21.31,0,0
2023-12-13,HOSP_A,O-,1,38,37,0,2,0.33,22.21,0,0
2023-12-14,HOSP_A,O-,2,33,35,0,4,0.56,23.53,0,0
2023-12-14,HOSP_A,O-,0,21,21,0,4,0.74,21.02,0,0
2023-12-15,HOSP_A,O-,0,14,14,0,2,0.58,22.69,0,0
2023-12-16,HOSP_A,O-,0,37,35,0,1,0.4,24.12,0,1
2023-12-16,HOSP_A,O-,2,22,22,0,5,0.82,21.79,0,1
2023-12-17,HOSP_A,O-,2,16,18,0,5,0.77,22.55,0,1
2023-12-17,HOSP_A,O-,0,37,37,0,5,0.56,22.38,0,1
2023-12-17,HOSP_A,O-,0,16,16,0,6,0.72,23.08,0,1
2023-12-18,HOSP_A,O-,0,26,22,0,0,0.4,22.08,0,0
2023-12-19,HOSP_A,O-,4,27,29,0,4,0.64,21.43,0,0
2023-12-20,HOSP_A,O-,2,19,17,0,2,0.82,22.5,0,0
2023-12-21,HOSP_A,O-,4,24,27,0,5,0.81,24.71,0,0
2023-12-21,HOSP_A,O-,1,15,16,0,1,0.67,26.39,0,0
2023-12-21,HOSP_A,O-,0,43,41,0,6,0.87,22.59,0,0
2023-12-22,HOSP_A,O-,2,26,24,0,7,0.87,23.86,0,0
2023-12-22,HOSP_A,O-,4,23,23,0,3,0.62,23.22,0,0
2023-12-23,HOSP_A,O-,4,39,39,0,2,0.68,22.98,0,1
2023-12-24,HOSP_A,O-,4,27,30,0,3,0.59,20.82,0,1
2023-12-25,HOSP_A,O-,1,36,36,0,1,0.55,20.06,0,0
2023-12-25,HOSP_A,O-,1,22,23,0,6,0.83,21.41,0,0
2023-12-25,HOSP_A,O-,0,28,27,0,2,0.7,23.19,0,0
2023-12-25,HOSP_A,O-,1,39,33,0,3,0.4,27.58,0,0
2023-12-26,HOSP_A,O-,7,21,21,0,4,0.59,23.56,0,0
2023-12-26,HOSP_A,O-,7,11,14,0,2,0.41,24.7,0,0
2023-12-26,HOSP_A,O-,4,37,36,0,4,0.54,26.33,0,0
2023-12-27,HOSP_A,O-,5,22,18,0,6,0.9,24.28,0,0
2023-12-27,HOSP_A,O-,9,20,19,0,2,0.77,26.33,0,0
2023-12-28,HOSP_A,O-,10,14,18,0,3,0.56,25.44,0,0
2023-12-29,HOSP_A,O-,6,23,27,0,0,0.4,22.68,0,0
2023-12-29,HOSP_A,O-,2,20,20,0,3,0.39,23.62,0,0
2023-12-29,HOSP_A,O-,2,26,27,0,0,0.34,23.16,0,0
2023-12-29,HOSP_A,O-,1,32,30,0,3,0.41,26.94,0,0
2023-12-29,HOSP_A,O-,3,30,31,0,4,0.83,23.32,0,0
2023-12-30,HOSP_A,O-,2,35,37,0,5,0.64,23.6,0,1
2023-12-31,HOSP_A,O-,0,18,18,0,3,0.79,24.22,0,1
2023-12-31,HOSP_A,O-,0,19,19,0,2,0.43,21.82,0,1
2023-12-31,HOSP_A,O-,0,13,13,0,4,0.84,22.09,0,1
2023-12-31,HOSP_A,O-,0,21,20,0,1,0.75,24.84,0,1
2024-01-01,HOSP_A,O-,1,40,40,0,2,0.34,24.67,1,0
2024-01-02,HOSP_A,O-,1,40,39,0,4,0.88,21.81,1,0
2024-01-03,HOSP_A,O-,2,62,61,0,6,0.83,26.6,1,0
2024-01-03,HOSP_A,O-,3,52,55,0,3,0.69,23.54,1,0
2024-01-03,HOSP_A,O-,0,34,34,0,3,0.69,26.83,1,0
2024-01-05,HOSP_A,O-,0,26,26,0,4,0.66,25.29,0,0
2024-01-05,HOSP_A,O-,0,76,72,0,5,0.88,28.5,0,0
2024-01-06,HOSP_A,O-,4,37,38,0,2,0.39,24.77,0,1
2024-01-07,HOSP_A,O-,3,31,32,0,1,0.44,23.62,0,1
2024-01-07,HOSP_A,O-,2,48,47,0,2,0.45,25.81,0,1
2024-01-08,HOSP_A,O-,3,57,60,0,1,0.65,28.72,0,0
2024-01-08,HOSP_A,O-,0,55,55,0,2,0.53,22.87,0,0
2024-01-08,HOSP_A,O-,0,66,66,0,2,0.76,24.37,0,0
2024-01-09,HOSP_A,O-,0,55,55,0,4,0.87,25.8,0,0
2024-01-09,HOSP_A,O-,0,48,48,0,1,0.74,25.59,0,0
2024-01-09,HOSP_A,O-,0,63,62,0,2,0.32,27.84,0,0
2024-01-10,HOSP_A,O-,1,63,62,0,2,0.71,27.22,0,0
2024-01-10,HOSP_A,O-,2,41,36,0,3,0.79,24.24,0,0
2024-01-11,HOSP_A,O-,7,62,59,0,3,0.65,26.76,0,0
2024-01-12,HOSP_A,O-,10,30,33,0,6,0.7,25.27,0,0
2024-01-13,HOSP_A,O-,7,70,72,0,3,0.42,24.45,0,1
2024-01-13,HOSP_A,O-,5,73,72,0,3,0.66,28.82,0,1
2024-01-15,HOSP_A,O-,6,52,51,0,1,0.65,24.82,0,0
2024-01-15,HOSP_A,O-,7,56,54,0,3,0.7,29.27,0,0
2024-01-16,HOSP_A,O-,9,59,60,0,1,0.38,30.17,0,0
2024-01-16,HOSP_A,O-,8,51,54,0,5,0.64,25.21,0,0
2024-01-16,HOSP_A,O-,5,35,35,0,2,0.59,23.6,0,0
2024-01-17,HOSP_A,O-,5,58,58,0,5,0.8,26.63,0,0
2024-01-17,HOSP_A,O-,5,28,27,0,3,0.41,28.16,0,0
2024-01-19,HOSP_A,O-,6,50,46,0,1,0.63,25.93,0,0
2024-01-20,HOSP_A,O-,10,43,43,0,2,0.49,28.72,0,1
2024-01-20,HOSP_A,O-,10,30,29,0,2,0.87,26.65,0,1
